"개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","전화번호","소재지면적","소재지우편번호","지번주소","도로명주소","도로명우편번호","사업장명","최종수정일자","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(X)","좌표정보(Y)","위생업태명","남성종사자수","여성종사자수","영업장주변구분명","등급구분명","급수시설구분명","총인원","본사종업원수","공장사무직종업원수","공장판매직종업원수","공장생산직종업원수","건물소유구분명","보증액","월세액","다중이용업소여부","시설총규모","전통업소지정번호","전통업소주된음식","홈페이지"
"3240000","3240000-102-1988-05587","19881029","","03","폐업","02","폐업","19970422","","","","02 4836900","517.09","134873","서울특별시 강동구 천호동 419-3번지 ","","","엠티디스코나이트","20020605000000","I","2018-08-31 23:59:59.0","고고(디스코)클럽","211122.336085013    ","448641.392175021    ","고고(디스코)클럽","5","27","유흥업소밀집지역","을","상수도전용","","","","","","","","","N","517.09","","",""
"3240000","3240000-102-1989-05511","19890825","","03","폐업","02","폐업","20171208","","","","02 4858487","139.96","134880","서울특별시 강동구 길동 387-2번지 지하1층 ","서울특별시 강동구 천중로40길 67 (길동)","","동경","20171208142922","I","2018-08-31 23:59:59.0","룸살롱","212131.988458674    ","448436.199916542    ","룸살롱","","","","","","","","","","","","","","Y","139.96","","",""
"3240000","3240000-102-1989-05559","19891007","","03","폐업","02","폐업","20130122","","","","02 4723233","78.18","134880","서울특별시 강동구 길동 387-1번지 ","","","파라오","20110509180324","I","2018-08-31 23:59:59.0","룸살롱","212136.45903212     ","448450.725351294    ","룸살롱","","","","","","","","","","","","","","N","78.18","","",""
"3240000","3240000-102-1989-05560","19890817","","03","폐업","02","폐업","20080619","","","","02 4707734","690.90","134814","서울특별시 강동구 길동 412-12번지 ","","","홍콩B.S클럽","20080128152517","I","2018-08-31 23:59:59.0","고고(디스코)클럽","212215.378259229    ","448196.85466049     ","고고(디스코)클럽","0","0","기타","기타","상수도전용","","","","","","","","","N","690.9","","",""
"3240000","3240000-102-1990-05522","19900530","","03","폐업","02","폐업","20190725","","","","","198.65","134814","서울특별시 강동구 길동 416-20번지 지하1층 ","서울특별시 강동구 천호대로173길 39 (길동)","05354","크리스탈","20190725144625","U","2019-07-27 02:40:00.0","룸살롱","211930.761400868    ","448304.91024181     ","룸살롱","","","","","","","","","","","","","","Y","198.65","","",""
"3240000","3240000-102-1990-05537","19900521","","03","폐업","02","폐업","20211012","","","","02  477 9333","391.69","134814","서울특별시 강동구 길동 456-1 ","서울특별시 강동구 진황도로 98 (길동)","05355","국빈","20211012140118","U","2021-10-14 02:40:00.0","룸살롱","212053.611075047    ","448162.308765932    ","룸살롱","15","12","유흥업소밀집지역","기타","상수도전용","0","0","0","0","0","","0","0","Y","391.69","","",""
"3240000","3240000-102-1990-05556","19900522","","01","영업/정상","01","영업","","","","","02 4864214","284.35","134845","서울특별시 강동구 성내동 417-5번지 ","서울특별시 강동구 풍성로 210 (성내동)","05404","발리","20171207100242","I","2018-08-31 23:59:59.0","비어(바)살롱","211855.041782136    ","447431.586848941    ","비어(바)살롱","","","","","","","","","","","","","","Y","284.35","","",""
"3240000","3240000-102-1990-05558","19900626","","01","영업/정상","01","영업","","","","","02  471 0670","245.37","134880","서울특별시 강동구 길동 387-14","서울특별시 강동구 천중로40길 71 지1층 (길동)","05353","키스","20220613164640","U","2021-12-05 23:06:00.0","룸살롱","212125.010955053","448412.683729269","","","","","","","","","","","","","","","","","","",""
"3240000","3240000-102-1990-05563","19900425","","01","영업/정상","01","영업","","","","","02 4770010","1037.66","134814","서울특별시 강동구 길동 459-2 ","서울특별시 강동구 천호대로 1135 (길동)","05355","찬스","20211108152547","U","2021-11-10 02:40:00.0","고고(디스코)클럽","212111.336830711    ","448059.842030801    ","고고(디스코)클럽","","","","","","","","","","","","","","Y","1037.66","","",""
"3240000","3240000-102-1990-05573","19900309","","03","폐업","02","폐업","19980501","","","","02 4725599","177.00","134814","서울특별시 강동구 길동 455-0번지 ","","","한가락","20020605000000","I","2018-08-31 23:59:59.0","스텐드바","211994.96973718     ","448095.346236752    ","스텐드바","16","3","유흥업소밀집지역","기타","상수도전용","","","","","","","","","N","177","","",""
"3240000","3240000-102-1999-05510","19991111","","03","폐업","02","폐업","19991111","","","","02","621.74","134880","서울특별시 강동구 길동 389-2번지 ","","","멕시코스탠드바","20020605000000","I","2018-08-31 23:59:59.0","룸살롱","212251.603548884    ","448345.727351302    ","룸살롱","0","0","기타","기타","상수도전용","","","","","","","","","N","621.74","","",""
"3240000","3240000-102-1999-05548","19990115","","03","폐업","02","폐업","20200416","","","","02 4873100","135.92","134814","서울특별시 강동구 길동 458-0번지 지하1층 ","서울특별시 강동구 진황도로 104 (길동)","05355","해성","20200416132038","U","2020-04-18 02:40:00.0","스텐드바","212104.475455885    ","448133.185682445    ","스텐드바","1","1","유흥업소밀집지역","을","상수도전용","","","","","","","","","Y","135.92","","",""
"3240000","3240000-102-1999-10528","19990427","","01","영업/정상","01","영업","","","","","02 4880084","684.56","134814","서울특별시 강동구 길동 459-2 ","서울특별시 강동구 천호대로 1135 (길동)","05355","천지회관","20210426143334","U","2021-04-28 02:40:00.0","카바레","212111.336830711    ","448059.842030801    ","카바레","0","0","유흥업소밀집지역","기타","상수도전용","","","","","","","","","Y","684.56","","",""
"3240000","3240000-102-1999-10594","19990515","","01","영업/정상","01","영업","","","","","02 4872184","360.07","134814","서울특별시 강동구 길동 412-12번지 ","서울특별시 강동구 양재대로 1457 (길동)","05353","무지개","20200203162741","U","2020-02-05 02:40:00.0","룸살롱","212215.378259229    ","448196.85466049     ","룸살롱","","","","","","","","","","","","","","Y","360.07","","",""
"3240000","3240000-102-1999-10632","19990529","","03","폐업","02","폐업","19990927","","","","02","279.93","134864","서울특별시 강동구 천호동 451-0번지 ","","","태양","19990927000000","I","2018-08-31 23:59:59.0","카바레","211330.148489184    ","448364.45842256     ","카바레","1","2","유흥업소밀집지역","기타","상수도전용","","","","","","","","","N","279.93","","",""
"3240000","3240000-102-1999-10643","19990603","","01","영업/정상","01","영업","","","","","02 4716600","103.88","134020","서울특별시 강동구 천호동 454-25 2627(3층) ","서울특별시 강동구 올림픽로70길 50 (천호동2627(3층))","05329","이꼬이꼬","20220225090609","U","2022-02-27 02:40:00.0","룸살롱","211096.128611472    ","448552.653771988    ","룸살롱","0","0","","","","0","0","0","0","0","","0","0","Y","103.88","","",""
"3240000","3240000-102-1999-10676","19990618","","01","영업/정상","01","영업","","","","","02 4835077","93.12","134814","서울특별시 강동구 길동 450-1","서울특별시 강동구 천호대로175길 11-8 (길동)","05355","플레이","20220829090842","U","2021-12-07 21:01:00.0","룸살롱","211985.557965054","448157.196293458","","","","","","","","","","","","","","","","","","",""
"3240000","3240000-102-1999-10713","19990702","","03","폐업","02","폐업","20110504","","","","02 4870072","95.11","134880","서울특별시 강동구 길동 386-4번지 ","","","에버그린","20061120000000","I","2018-08-31 23:59:59.0","룸살롱","212087.2715         ","448423.5995         ","룸살롱","0","0","유흥업소밀집지역","자율","상수도전용","","","","","","","","","N","95.11","","",""
"3240000","3240000-102-1999-10863","19990831","","01","영업/정상","01","영업","","","","","02 4751113","130.38","134880","서울특별시 강동구 길동 387-15번지 ","서울특별시 강동구 양재대로111길 32 (길동)","05353","애플","20171211100121","I","2018-08-31 23:59:59.0","비어(바)살롱","212119.739195363    ","448370.122306423    ","비어(바)살롱","","","","","","","","","","","","","","Y","130.38","","",""
"3240000","3240000-102-1999-10883","19990906","","03","폐업","02","폐업","20030530","","","","02 2263114","717.75","134874","서울특별시 강동구 천호동 425-5번지 ","","","태평양노래광장주점","20020103000000","I","2018-08-31 23:59:59.0","룸살롱","210970.75707265     ","448713.31669728     ","룸살롱","0","0","유흥업소밀집지역","기타","상수도전용","","","","","","","","","N","717.75","","",""
"3240000","3240000-102-1999-10944","19991001","","01","영업/정상","01","영업","","","","","02 4777478","163.44","134814","서울특별시 강동구 길동 413-44번지 ","서울특별시 강동구 양재대로109길 7 (길동)","05353","돌풍","20171201171409","I","2018-08-31 23:59:59.0","룸살롱","212190.031234497    ","448197.496798765    ","룸살롱","","","","","","","","","","","","","","Y","163.44","","",""
"3240000","3240000-102-1999-11023","19991101","","03","폐업","02","폐업","20121005","","","","02 7840867","153.35","134880","서울특별시 강동구 길동 387-13번지 ","","","미인","20080801174038","I","2018-08-31 23:59:59.0","룸살롱","212128.633600978    ","448424.890472982    ","룸살롱","","","","","","","","","","","","","","N","153.35","","",""
"3240000","3240000-102-1999-11037","19991103","","03","폐업","02","폐업","20100901","","","","02 4844155","54.92","134814","서울특별시 강동구 길동 415-16번지 ","","","러쉬","20081203100953","I","2018-08-31 23:59:59.0","룸살롱","211990.349438187    ","448244.56352914     ","룸살롱","","","","","","","","","","","","","","N","54.92","","",""
"3240000","3240000-102-1999-11044","19991105","","01","영업/정상","01","영업","","","","","02 4848411","277.20","134814","서울특별시 강동구 길동 414-1번지 ","서울특별시 강동구 천호대로175길 58 (길동)","05353","눈사람","20190307120012","U","2019-03-09 02:40:00.0","룸살롱","212102.541821818    ","448338.998117904    ","룸살롱","","","","","","","","","","","","","","Y","277.2","","",""
"3240000","3240000-102-1999-11046","19991106","","01","영업/정상","01","영업","","","","","02 4770018","62.55","134814","서울특별시 강동구 길동 458-2 ","서울특별시 강동구 천호대로177길 16 (길동)","05355","황제","20210208111915","U","2021-02-10 02:40:00.0","룸살롱","212105.982273849    ","448110.885016364    ","룸살롱","0","0","유흥업소밀집지역","기타","상수도전용","","","","","","","","","Y","62.55","","",""
"3240000","3240000-102-1999-11069","19991112","","01","영업/정상","01","영업","","","","","0291147133","261.32","134010","서울특별시 강동구 길동 412-11번지 16 ","서울특별시 강동구 양재대로 1459 (길동16)","05353","황제비지니스","20181116174253","U","2018-11-18 02:35:50.0","룸살롱","212211.012072968    ","448223.719322388    ","룸살롱","4","4","유흥업소밀집지역","자율","상수도전용","","","","","","","","","Y","261.32","","",""
"3240000","3240000-102-1999-11113","19991123","","03","폐업","02","폐업","20061221","","","","02","124.61","134814","서울특별시 강동구 길동 414-10번지 지하 ","","","풀코스","20011213000000","I","2018-08-31 23:59:59.0","룸살롱","212081.019857419    ","448209.124823551    ","룸살롱","0","0","유흥업소밀집지역","기타","상수도전용","","","","","","","","","N","124.61","","",""
"3240000","3240000-102-1999-11192","19991218","","03","폐업","02","폐업","20041108","","","","02 7950298","198.79","134864","서울특별시 강동구 천호동 449-49번지 ","","","도우미노래마당주점","20020114000000","I","2018-08-31 23:59:59.0","룸살롱","211542.314116941    ","448273.114107211    ","룸살롱","2","3","유흥업소밀집지역","기타","상수도전용","","","","","","","","","N","198.79","","",""
"3240000","3240000-102-2000-11243","20000103","","01","영업/정상","01","영업","","","","","02 4849990","85.75","134814","서울특별시 강동구 길동 459-4","서울특별시 강동구 양재대로 1441 지1층 (길동)","05355","자유인 Free Man","20220623135803","U","2021-12-05 22:05:00.0","룸살롱","212167.305369751","448056.976813355","","","","","","","","","","","","","","","","","","",""
"3240000","3240000-102-2000-11289","20000210","","03","폐업","02","폐업","20040525","","","","02 4773340","102.91","134814","서울특별시 강동구 길동 454-0번지 ","","","선경","20011116000000","I","2018-08-31 23:59:59.0","룸살롱","211952.657180259    ","448107.220992791    ","룸살롱","2","1","유흥업소밀집지역","기타","상수도전용","","","","","","","","","N","102.91","","",""
"3240000","3240000-102-2000-11319","20000224","","03","폐업","02","폐업","20110823","","","","02 4761834","151.68","134814","서울특별시 강동구 길동 413-8번지 ","","","해인","20110321154244","I","2018-08-31 23:59:59.0","룸살롱","212150.883433253    ","448284.089901317    ","룸살롱","0","0","유흥업소밀집지역","기타","상수도전용","","","","","","","","","N","151.68","","",""
"3240000","3240000-102-2000-11339","20000309","","03","폐업","02","폐업","20070115","","","","02 4735000","86.56","134872","서울특별시 강동구 천호동 417-5번지 5(1호) ","","","왕과비","20000309000000","I","2018-08-31 23:59:59.0","룸살롱","211097.206540465    ","448699.106509461    ","룸살롱","0","0","유흥업소밀집지역","기타","","","","","","","","","","N","86.56","","",""
"3240000","3240000-102-2000-11344","20000313","","03","폐업","02","폐업","20000524","","","","02 4848723","102.00","134814","서울특별시 강동구 길동 458-6번지 ","","","비지니스크럽","20010320000000","I","2018-08-31 23:59:59.0","룸살롱","212102.520890186    ","448099.228692808    ","룸살롱","0","0","유흥업소밀집지역","기타","상수도전용","","","","","","","","","N","102","","",""
"3240000","3240000-102-2000-11437","20000417","","01","영업/정상","01","영업","","","","","02 4865494","220.72","134814","서울특별시 강동구 길동 447-1번지 ","서울특별시 강동구 진황도로 92 (길동)","05355","태평양","20200327103011","U","2020-03-29 02:40:00.0","룸살롱","211986.914896269    ","448201.841635941    ","룸살롱","","","","","","","","","","","","","","Y","220.72","","",""
"3240000","3240000-102-2000-11593","20000612","","03","폐업","02","폐업","20070115","","","","02791-7335","130.68","134864","서울특별시 강동구 천호동 453-14번지 ","","","클럽아이","20000612000000","I","2018-08-31 23:59:59.0","룸살롱","211184.908454545    ","448405.548512088    ","룸살롱","0","0","유흥업소밀집지역","기타","상수도전용","","","","","","","","","N","130.68","","",""
"3240000","3240000-102-2000-11604","20000615","","01","영업/정상","01","영업","","","","","02 4735027","98.00","134814","서울특별시 강동구 길동 413-20 ","서울특별시 강동구 진황도로43길 9 (길동)","05353","어우동","20200729140608","U","2020-07-31 02:40:00.0","룸살롱","212154.72436862     ","448181.234249187    ","룸살롱","","","","","","","","","","","","","","Y","98","","",""
"3240000","3240000-102-2000-11622","20000623","","01","영업/정상","01","영업","","","","","02 4718816","97.98","134814","서울특별시 강동구 길동 413-14 ","서울특별시 강동구 진황도로43길 3 (길동)","05353","명월","20200708115123","U","2020-07-10 02:40:00.0","룸살롱","212135.833474135    ","448176.323180125    ","룸살롱","","","","","","","","","","","","","","Y","97.98","","",""
"3240000","3240000-102-2000-11628","20000626","","03","폐업","02","폐업","20030424","","","","02 4895511","361.12","134814","서울특별시 강동구 길동 459-2번지 ","","","비지니스","20021030000000","I","2018-08-31 23:59:59.0","룸살롱","212111.336830711    ","448059.842030801    ","룸살롱","0","0","기타","기타","상수도전용","","","","","","","","","N","361.12","","",""
"3240000","3240000-102-2000-11629","20000626","","03","폐업","02","폐업","20010421","","","","02 4747789","245.57","134814","서울특별시 강동구 길동 459-2번지 5층호","","","다모아스탠드빠","20010423000000","I","2018-08-31 23:59:59.0","스텐드바","212111.336830711    ","448059.842030801    ","스텐드바","0","0","기타","기타","상수도전용","","","","","","","","","N","245.57","","",""
"3240000","3240000-102-2000-11663","20000704","","03","폐업","02","폐업","20010915","","","","02","196.86","134825","서울특별시 강동구 명일동 47-4번지 ","","","센스","20010915000000","I","2018-08-31 23:59:59.0","스텐드바","213640.278266791    ","450219.030003409    ","스텐드바","0","0","유흥업소밀집지역","기타","","","","","","","","","","N","196.86","","",""
"3240000","3240000-102-2000-11669","20000706","","03","폐업","02","폐업","20100901","","","","","217.39","134814","서울특별시 강동구 길동 459-0번지 ","","","신바람노래광장","20080204105701","I","2018-08-31 23:59:59.0","룸살롱","212091.841625862    ","448085.317977558    ","룸살롱","","","","","","","","","","","","","","N","217.39","","",""
"3240000","3240000-102-2000-11710","20000724","","01","영업/정상","01","영업","","","","","02 4776454","97.54","134020","서울특별시 강동구 천호동 454-3번지 4 ","서울특별시 강동구 올림픽로70길 44 (천호동4)","05328","파랑새(노래)","20180601164450","I","2018-08-31 23:59:59.0","룸살롱","211069.445740714    ","448556.050771092    ","룸살롱","","","","","","","","","","","","","","Y","97.54","","",""
"3240000","3240000-102-2000-11751","20000810","","03","폐업","02","폐업","20150529","","","","02 4872836","134.18","134814","서울특별시 강동구 길동 416-17번지 ","서울특별시 강동구 천호대로173길 41 (길동)","05354","에바","20100906174635","I","2018-08-31 23:59:59.0","룸살롱","211934.042973693    ","448316.094469385    ","룸살롱","","","","","","","","","","","","","","N","134.18","","",""
"3240000","3240000-102-2000-11762","20000821","","01","영업/정상","01","영업","","","","","02  487 9510","73.09","134814","서울특별시 강동구 길동 448-1번지 ","서울특별시 강동구 진황도로 94 (길동)","05355","명동노래주점","20180420152316","I","2018-08-31 23:59:59.0","룸살롱","212005.336582581    ","448190.898723758    ","룸살롱","0","0","유흥업소밀집지역","기타","상수도전용","","","","","","","","","Y","73.09","","",""
"3240000","3240000-102-2000-11781","20000825","","03","폐업","02","폐업","20051111","","","","02 4832929","635.00","134864","서울특별시 강동구 천호동 451-0번지 ","","","G.쎄븐","20041103000000","I","2018-08-31 23:59:59.0","고고(디스코)클럽","211330.148489184    ","448364.45842256     ","고고(디스코)클럽","0","0","유흥업소밀집지역","자율","상수도전용","","","","","","","","","N","635","","",""
"3240000","3240000-102-2000-11829","20000920","","03","폐업","02","폐업","20110905","","","","027698  06","149.56","134814","서울특별시 강동구 길동 414-4번지 202호 ","","","신바람","20080128153822","I","2018-08-31 23:59:59.0","룸살롱","212078.284279369    ","448257.541433568    ","룸살롱","0","0","유흥업소밀집지역","자율","상수도전용","","","","","","","","","N","149.56","","",""
"3240000","3240000-102-2000-11932","20001025","","03","폐업","02","폐업","20040221","","","","02 4859360","132.24","134874","서울특별시 강동구 천호동 427-3번지 ","","","보물섬","20010917000000","I","2018-08-31 23:59:59.0","룸살롱","210935.038615054    ","448663.480515858    ","룸살롱","2","5","유흥업소밀집지역","기타","상수도전용","","","","","","","","","N","132.24","","",""
"3240000","3240000-102-2000-11976","20001110","","01","영업/정상","01","영업","","","","","02 4779339","91.80","134814","서울특별시 강동구 길동 454-1번지 일성오피스텔 지하 109호 ","서울특별시 강동구 천호대로 1121 (길동일성오피스텔 지하 109호)","05355","엠비씨노래주점","20171201171029","I","2018-08-31 23:59:59.0","룸살롱","211980.248325806    ","448111.060277943    ","룸살롱","","","","","","","","","","","","","","Y","91.8","","",""
"3240000","3240000-102-2000-11999","20001118","","01","영업/정상","01","영업","","","","","02 4867741","147.80","134814","서울특별시 강동구 길동 413-50 ","서울특별시 강동구 천호대로177길 34 (길동)","05353","리꼴라노래광장주점","20200713170327","U","2020-07-15 02:40:00.0","룸살롱","212127.772315316    ","448197.171823144    ","룸살롱","0","0","유흥업소밀집지역","자율","상수도전용","","","","","","","","","Y","147.8","","",""
"3240000","3240000-102-2000-12014","20001127","","01","영업/정상","01","영업","","","","","02 4848723","76.10","134814","서울특별시 강동구 길동 458-6 ","서울특별시 강동구 천호대로177길 16 (길동)","05355","신부마을","20201207213740","U","2020-12-09 02:40:00.0","룸살롱","212102.520890186    ","448099.228692808    ","룸살롱","","","","","","","","","","","","","","Y","76.1","","",""
"3240000","3240000-102-2000-12095","20001228","","01","영업/정상","01","영업","","","","","02 4710666","95.90","134880","서울특별시 강동구 길동 389-3번지 ","서울특별시 강동구 양재대로111길 10 (길동)","05353","허니 투 노래주점","20191209172724","U","2019-12-11 02:40:00.0","카바레","212226.105202273    ","448338.725550578    ","카바레","0","0","유흥업소밀집지역","자율","상수도전용","","","","","","","","","Y","95.9","","",""
"3240000","3240000-102-2000-12100","20001229","","03","폐업","02","폐업","20040503","","","","02 4827677","151.20","134880","서울특별시 강동구 길동 395-1번지 ","","","클릭비지니스크럽","20001229000000","I","2018-08-31 23:59:59.0","룸살롱","212421.262776122    ","448363.976905821    ","룸살롱","1","","유흥업소밀집지역","자율","상수도전용","","","","","","","","","N","151.2","","",""
"3240000","3240000-102-2001-12105","20010102","","01","영업/정상","01","영업","","","","","02 4850770","292.35","134814","서울특별시 강동구 길동 413-51","서울특별시 강동구 진황도로 105 (길동)","05353","퍼즐","20220831115213","U","2021-12-09 00:03:00.0","카바레","212142.229797249","448155.712949615","","","","","","","","","","","","","","","","","","",""
"3240000","3240000-102-2001-12128","20010117","","03","폐업","02","폐업","20040622","","","","02 4876947","198.40","134814","서울특별시 강동구 길동 413-50번지 ","","","요지경세상","20050201000000","I","2018-08-31 23:59:59.0","카바레","212127.772315316    ","448197.171823144    ","카바레","0","0","유흥업소밀집지역","자율","상수도전용","","","","","","","","","N","198.4","","",""
"3240000","3240000-102-2001-12211","20010208","","03","폐업","02","폐업","20150501","","","","02 4856090","370.60","134874","서울특별시 강동구 천호동 427-29번지 ","서울특별시 강동구 구천면로24길 28 (천호동)","05328","멀티노래방","20130903131031","I","2018-08-31 23:59:59.0","룸살롱","211033.50025702     ","448588.893143295    ","룸살롱","0","0","유흥업소밀집지역","자율","","","","","","","","","","N","370.6","","",""
"3240000","3240000-102-2001-12321","20010409","","03","폐업","02","폐업","20181030","","","","02 4787733","80.29","134814","서울특별시 강동구 길동 414-9번지 ","서울특별시 강동구 천호대로177길 41 (길동)","05353","대호노래주점","20181030174108","U","2018-11-01 02:37:14.0","룸살롱","212112.777293643    ","448266.564306193    ","룸살롱","","","","","","","","","","","","","","Y","80.29","","",""
"3240000","3240000-102-2001-12376","20010425","","01","영업/정상","01","영업","","","","","02 4744908","96.17","134814","서울특별시 강동구 길동 450-0번지 2층 ","서울특별시 강동구 천호대로175길 21 (길동2층)","05355","뉴첼로","20181024145939","U","2018-10-26 02:36:44.0","룸살롱","212011.067808719    ","448166.552513922    ","룸살롱","0","0","유흥업소밀집지역","관리","상수도전용","","","","","","","","","Y","96.17","","",""
"3240000","3240000-102-2001-12435","20010510","","03","폐업","02","폐업","20090528","","","","02 4874447","809.91","134872","서울특별시 강동구 천호동 413-1번지 지하1층 ","","","뉴보보스-나인","20081125093125","I","2018-08-31 23:59:59.0","고고(디스코)클럽","211185.18354777     ","448606.609911561    ","고고(디스코)클럽","","","","","","","","","","","","","","N","809.91","","",""
"3240000","3240000-102-2001-12448","20010514","","01","영업/정상","01","영업","","","","","02 4835993","158.00","134814","서울특별시 강동구 길동 413-13번지 ","서울특별시 강동구 진황도로 103 (길동)","05353","에이스","20190920100409","U","2019-09-22 02:40:00.0","룸살롱","212117.206942934    ","448171.400384865    ","룸살롱","0","0","유흥업소밀집지역","기타","","","","","","","","","","Y","158","","",""
"3240000","3240000-102-2001-12470","20010517","","03","폐업","02","폐업","20180413","","","","02 4755145","188.03","134871","서울특별시 강동구 천호동 550-12번지 ","서울특별시 강동구 진황도로 9 (천호동)","05334","시화노래꼴","20180413110037","I","2018-08-31 23:59:59.0","룸살롱","211315.020590071    ","448653.903297665    ","룸살롱","0","0","유흥업소밀집지역","관리","상수도전용","","","","","","","","","Y","188.03","","",""
"3240000","3240000-102-2001-12534","20010605","","03","폐업","02","폐업","20120529","","","","02 4878558","299.97","134814","서울특별시 강동구 길동 457-1번지 ","","","개구리","20120223143429","I","2018-08-31 23:59:59.0","룸살롱","212062.685873527    ","448097.972840302    ","룸살롱","0","0","유흥업소밀집지역","관리","상수도전용","","","","","","","","","N","299.97","","",""
"3240000","3240000-102-2001-12657","20010709","","03","폐업","02","폐업","20070517","","","","02 4763713","230.60","134814","서울특별시 강동구 길동 459-3번지 3층 ","","","뉴월드노래주점","20060609000000","I","2018-08-31 23:59:59.0","룸살롱","212143.778930005    ","448048.253831401    ","룸살롱","0","0","유흥업소밀집지역","기타","","","","","","","","","","N","230.6","","",""
"3240000","3240000-102-2001-12658","20010709","","03","폐업","02","폐업","20070515","","","","02 4763712","140.00","134814","서울특별시 강동구 길동 459-3번지 3층 ","","","뉴월드","20060104000000","I","2018-08-31 23:59:59.0","룸살롱","212143.778930005    ","448048.253831401    ","룸살롱","0","0","유흥업소밀집지역","기타","상수도전용","","","","","","","","","N","140","","",""
"3240000","3240000-102-2001-12659","20010709","","03","폐업","02","폐업","20070517","","","","02 4763711","255.60","134814","서울특별시 강동구 길동 459-3번지 3층 ","","","뉴월드2","20070116000000","I","2018-08-31 23:59:59.0","룸살롱","212143.778930005    ","448048.253831401    ","룸살롱","0","0","유흥업소밀집지역","기타","상수도전용","","","","","","","","","N","255.6","","",""
"3240000","3240000-102-2001-12761","20010818","","01","영업/정상","01","영업","","","","","02 4744447","157.58","134814","서울특별시 강동구 길동 447-1 2층 ","서울특별시 강동구 진황도로 92 (길동2층)","05355","이미지","20211227094657","U","2021-12-29 02:40:00.0","룸살롱","211986.914896269    ","448201.841635941    ","룸살롱","0","0","","","","0","0","0","0","0","","0","0","Y","157.58","","",""
"3240000","3240000-102-2001-12797","20010831","","03","폐업","02","폐업","20080325","","","","02 4850051","176.78","134814","서울특별시 강동구 길동 414-9번지 ","","","행운노래주점","20080128154521","I","2018-08-31 23:59:59.0","간이주점","212112.777293643    ","448266.564306193    ","간이주점","0","0","유흥업소밀집지역","기타","","","","","","","","","","N","176.78","","",""
"3240000","3240000-102-2001-12805","20010905","","03","폐업","02","폐업","20020430","","","","02 4833469","122.31","134814","서울특별시 강동구 길동 412-14번지 ","","","씨에프유흥주점","20020501000000","I","2018-08-31 23:59:59.0","룸살롱","212205.787403233    ","448264.640144162    ","룸살롱","","","유흥업소밀집지역","관리","상수도전용","","","","","","","","","N","122.31","","",""
"3240000","3240000-102-2001-12844","20010920","","01","영업/정상","01","영업","","","","","02 4858122","97.10","134874","서울특별시 강동구 천호동 454-39 ","서울특별시 강동구 올림픽로70길 52 (천호동)","05329","사또","20201204154354","U","2020-12-06 02:40:00.0","룸살롱","211110.487006337    ","448541.16245127     ","룸살롱","","","","","","","","","","","","","","Y","97.1","","",""
"3240000","3240000-102-2001-12879","20011005","","03","폐업","02","폐업","20160509","","","","","234.06","134825","서울특별시 강동구 명일동 47-17번지 (지하1층) ","서울특별시 강동구 동남로75길 13-21 (명일동(지하1층))","05269","준코노래타운","20130325095317","I","2018-08-31 23:59:59.0","룸살롱","213672.65981884     ","450127.038119298    ","룸살롱","0","0","기타","자율","상수도전용","","","","","","","","","N","234.06","","",""
"3240000","3240000-102-2001-12890","20011013","","03","폐업","02","폐업","20181219","","","","02 4705754","147.50","134814","서울특별시 강동구 길동 457-4번지 ","서울특별시 강동구 천호대로 1131 (길동)","05355","퀸7080라이브","20181219153156","U","2018-12-21 02:40:00.0","룸살롱","212060.935103152    ","448068.174635177    ","룸살롱","","","","","","","","","","","","","","Y","147.5","","",""
"3240000","3240000-102-2001-12908","20011018","","03","폐업","02","폐업","20020225","","","","02 4770888","195.64","134814","서울특별시 강동구 길동 446-2번지 ","","","VIP노래주점","20020325000000","I","2018-08-31 23:59:59.0","룸살롱","211963.787409013    ","448212.012860784    ","룸살롱","0","0","유흥업소밀집지역","자율","상수도전용","","","","","","","","","N","195.64","","",""
"3240000","3240000-102-2001-12928","20011025","","03","폐업","02","폐업","20070115","","","","02 4862878","89.30","134814","서울특별시 강동구 길동 414-10번지 ","","","탤런트","20020128000000","I","2018-08-31 23:59:59.0","룸살롱","212081.019857419    ","448209.124823551    ","룸살롱","0","0","유흥업소밀집지역","기타","상수도전용","","","","","","","","","N","89.3","","",""
"3240000","3240000-102-2001-12968","20011107","","03","폐업","02","폐업","20140707","","","","02 4730134","91.10","134814","서울특별시 강동구 길동 414-18번지 2층 ","서울특별시 강동구 양재대로111길 27 (길동2층)","05353","도우미노래마당주점","20130506082003","I","2018-08-31 23:59:59.0","룸살롱","212140.445601947    ","448334.630306777    ","룸살롱","0","0","유흥업소밀집지역","지도","상수도전용","","","","","","","","","N","91.1","","",""
"3240000","3240000-102-2001-12988","20011115","","01","영업/정상","01","영업","","","","","02 4749781","48.73","134880","서울특별시 강동구 길동 387-15번지 ","서울특별시 강동구 양재대로111길 32 (길동)","05353","에스(S)노래주점","20181101152833","U","2018-11-03 02:37:13.0","룸살롱","212119.739195363    ","448370.122306423    ","룸살롱","0","0","유흥업소밀집지역","자율","상수도전용","","","","","","","","","Y","48.73","","",""
